customer_id,age,tenure,number_of_products,has_card,is_active,has_complained,satisfaction_score,points_earned,credit_score,balance,salary,has_churned,is_female,geography,cardtype,clv_estimated,age_bucket,credit_bucket,balance_bucket,salary_bucket,clv_bucket,churn_risk
15587421,34,7,2,1,0,0,4,570,687,111388.18,148564.76,0,1,Germany,Gold,12476.60864,Adult,Medium,Medium,Medium,High,High Risk
15726931,41,8,2,0,0,1,4,790,715,56214.85,92982.61,1,1,France,Gold,7569.86697,Adult,Medium,Medium,Medium,Medium,Churned
15771086,36,3,2,1,0,0,5,727,512,84327.77,17675.36,0,1,France,Platinum,3585.21512,Adult,Low,Medium,Low,Medium,Medium Risk
15756850,40,1,2,0,0,0,3,909,479,0.00,114996.43,0,0,France,Silver,689.97858,Adult,Low,Zero,Medium,Low,Medium Risk
15702741,32,8,1,1,0,0,2,799,601,93012.89,86957.42,0,0,France,Gold,10719.01044,Adult,Medium,Medium,Medium,High,Medium Risk
15679200,29,9,2,1,0,0,1,520,580,61710.44,128077.80,0,0,Spain,Diamond,10013.37800,Adult,Low,Medium,Medium,High,Medium Risk
15594815,35,3,1,1,1,0,3,861,807,174790.15,600.36,0,0,France,Silver,6998.81032,Adult,High,High,Low,Medium,Medium Risk
15635905,32,6,2,1,1,0,5,512,616,0.00,43001.46,0,1,Spain,Gold,903.03066,Adult,Medium,Zero,Low,Low,Low Risk
15777892,37,3,1,1,1,0,1,478,721,107720.64,158591.12,0,0,Germany,Platinum,6211.91904,Adult,Medium,Medium,High,Medium,Medium Risk
15656176,57,10,2,1,1,0,5,374,501,0.00,47847.19,0,0,France,Platinum,1578.95727,Middle,Low,Zero,Low,Low,High Risk
15811127,35,6,1,1,0,0,4,280,521,96423.84,10488.44,0,0,France,Platinum,6969.92604,Adult,Low,Medium,Low,Medium,Medium Risk
15604482,30,2,1,1,1,0,2,615,850,141040.01,5978.20,0,0,Spain,Diamond,4285.00410,Adult,High,Medium,Low,Medium,Medium Risk
15622911,42,4,1,0,1,0,3,435,759,105420.18,121409.06,0,0,France,Gold,7092.14490,Adult,High,Medium,Medium,Medium,Medium Risk
15600974,50,5,1,0,1,1,5,509,516,0.00,146145.93,1,0,Spain,Gold,2630.62674,Middle,Low,Zero,Medium,Low,Churned
15727868,38,2,2,1,1,1,4,321,711,129022.06,14374.86,1,1,France,Diamond,4000.03554,Adult,Medium,Medium,Low,Medium,Churned
15627801,33,3,1,1,0,0,1,726,512,176666.62,94670.77,0,0,Spain,Platinum,8202.71404,Adult,Low,High,Medium,Medium,Medium Risk
15773039,37,3,1,1,1,0,3,516,550,0.00,179670.31,0,0,France,Gold,2156.04372,Adult,Low,Zero,High,Low,Medium Risk
15755262,41,3,1,0,0,1,3,639,608,89763.84,199304.74,1,1,Spain,Platinum,5982.21048,Adult,Medium,Medium,High,Medium,Churned
15679531,34,5,1,1,1,0,2,512,618,134954.53,151954.39,0,0,France,Silver,10832.45082,Adult,Medium,Medium,High,High,Medium Risk
15684181,45,5,1,1,0,1,3,730,643,0.00,142513.50,1,0,France,Gold,2565.24300,Adult,Medium,Zero,Medium,Low,Churned
15612087,45,2,1,0,1,0,3,244,671,106376.85,158264.62,0,0,France,Diamond,4615.68708,Adult,Medium,Medium,High,Medium,Medium Risk
15752047,33,2,2,1,0,0,3,292,689,161814.64,169381.90,0,0,Germany,Platinum,6378.87630,Adult,Medium,High,High,Medium,Medium Risk
15624592,31,8,2,1,1,0,3,245,603,0.00,169915.02,0,0,France,Gold,4587.70554,Adult,Medium,Zero,High,Medium,Low Risk
15573152,41,9,2,0,0,0,3,848,620,0.00,88852.47,0,1,France,Diamond,2665.57410,Adult,Medium,Zero,Medium,Low,Medium Risk
15594917,34,1,1,1,1,0,3,974,676,63095.01,40645.81,0,1,France,Silver,1505.77506,Adult,Medium,Medium,Low,Low,Medium Risk
15785542,26,4,2,0,0,0,4,958,572,118287.01,60427.30,0,0,Germany,Diamond,6820.76000,Adult,Low,Medium,Medium,Medium,High Risk
15723488,47,7,1,0,1,1,3,629,668,106854.21,157959.02,1,0,Germany,Gold,12339.35328,Middle,Medium,Medium,High,High,Churned
15680920,46,7,1,1,0,0,3,310,695,49512.55,133007.34,0,0,France,Diamond,7153.18016,Middle,Medium,Low,Medium,Medium,High Risk
15786308,33,9,2,0,0,0,1,621,730,0.00,176576.62,0,1,Spain,Silver,5297.29860,Adult,Medium,Zero,High,Medium,Medium Risk
15659366,43,1,2,1,0,1,4,924,807,105799.32,34888.04,1,0,France,Diamond,2325.31464,Adult,High,Medium,Low,Low,Churned
15774854,54,8,1,1,1,1,2,359,592,0.00,28737.71,1,0,France,Platinum,775.91817,Middle,Low,Zero,Low,Low,Churned
15725311,31,9,2,1,1,0,5,811,726,114722.05,98178.57,0,1,France,Silver,14417.56210,Adult,Medium,Medium,Medium,High,Low Risk
15787155,30,7,1,0,1,0,4,583,514,0.00,125010.24,0,0,Spain,Diamond,3000.24576,Adult,Low,Zero,Medium,Medium,Medium Risk
15727829,42,2,2,1,1,0,5,959,567,0.00,167984.61,0,0,France,Silver,1511.86149,Adult,Low,Zero,High,Low,Medium Risk
15733247,33,10,1,1,0,1,1,359,850,0.00,4861.72,1,0,France,Silver,160.43676,Adult,High,Zero,Low,Low,Churned
15568748,45,6,1,1,1,1,3,901,671,99564.22,108872.45,1,0,Germany,Platinum,9255.81685,Adult,Medium,Medium,Medium,Medium,Churned
15699029,37,4,2,1,0,0,5,729,670,170557.91,198252.88,0,0,France,Gold,11501.68870,Adult,Medium,High,High,High,Medium Risk
15774393,30,9,2,1,1,0,5,829,694,0.00,26960.31,0,1,France,Diamond,808.80930,Adult,Medium,Zero,Low,Low,Low Risk
15676895,39,6,3,1,1,1,4,790,547,74596.15,85746.52,1,1,Germany,Silver,7022.40742,Adult,Low,Medium,Medium,Medium,Churned
15637753,50,2,1,1,0,1,2,756,751,96888.39,77206.25,1,0,Germany,Diamond,3601.50795,Middle,High,Medium,Medium,Medium,Churned
15605461,29,3,1,1,0,0,4,873,594,130830.22,61048.53,0,1,Germany,Gold,5965.79116,Adult,Low,Medium,Medium,Medium,Medium Risk
15808473,72,1,2,0,1,0,3,865,673,0.00,111981.19,0,0,France,Silver,671.88714,Senior,Medium,Zero,Medium,Low,Medium Risk
15627000,40,0,2,1,0,0,5,690,610,0.00,62232.60,0,0,France,Gold,186.69780,Adult,Medium,Zero,Medium,Low,Medium Risk
15787174,37,1,2,0,1,0,4,722,512,0.00,156105.03,0,1,France,Platinum,936.63018,Adult,Low,Zero,High,Low,Low Risk
15723886,20,3,2,0,1,0,4,535,767,119714.25,150135.38,0,0,Germany,Diamond,6590.19456,Youth,High,Medium,High,Medium,Medium Risk
15704769,67,5,2,0,1,0,5,580,585,113978.97,93146.11,0,1,France,Silver,8515.36818,Senior,Low,Medium,Medium,Medium,Medium Risk
15772896,42,6,1,1,0,1,3,709,763,100160.75,33462.94,1,0,Germany,Gold,7713.97424,Adult,High,Medium,Low,Medium,Churned
15711540,29,2,1,1,1,0,4,930,712,0.00,144375.00,0,1,France,Gold,1299.37500,Adult,Medium,Zero,Medium,Low,Medium Risk
15764866,43,3,3,1,0,1,4,264,539,116220.50,55803.96,1,1,Germany,Diamond,5318.46752,Adult,Low,Medium,Medium,Medium,Churned
15794056,46,2,3,1,0,1,1,943,668,0.00,89048.46,1,1,France,Diamond,801.43614,Middle,Medium,Zero,Medium,Low,Churned
15795149,28,2,2,0,1,0,2,388,703,81173.83,162812.16,0,0,France,Platinum,3900.52434,Adult,Medium,Medium,High,Medium,Low Risk
15812009,38,4,2,1,0,0,5,248,662,0.00,136259.65,0,0,Spain,Gold,2043.89475,Adult,Medium,Zero,Medium,Low,Medium Risk
15651001,39,5,1,1,0,0,2,763,725,116803.80,124052.97,0,1,Germany,Gold,9241.18146,Adult,Medium,Medium,Medium,Medium,High Risk
15813844,37,8,2,0,1,0,1,619,703,105961.68,74158.80,0,0,France,Diamond,11538.83880,Adult,Medium,Medium,Medium,High,Low Risk
15596175,67,6,1,1,1,1,2,815,659,117411.60,45071.09,1,0,Germany,Silver,9165.30489,Senior,Medium,Medium,Low,Medium,Churned
15576269,34,7,2,1,0,0,4,566,523,0.00,62030.06,0,0,Spain,Diamond,1488.72144,Adult,Low,Zero,Medium,Low,Medium Risk
15797219,40,10,1,1,0,1,5,774,635,123497.58,131953.23,1,1,France,Gold,17939.19039,Adult,Medium,Medium,Medium,High,Churned
15685500,26,7,2,1,0,0,1,695,772,152400.51,79414.00,0,0,Germany,Platinum,14097.97680,Adult,High,High,Medium,High,Medium Risk
15599792,26,1,2,1,1,0,5,902,545,0.00,199638.56,0,1,France,Platinum,1197.83136,Adult,Low,Zero,High,Low,Low Risk
15657566,24,8,1,1,1,0,2,532,634,103097.85,157577.29,0,0,Germany,Gold,13533.39333,Adult,Medium,Medium,High,High,Medium Risk
15772423,54,8,1,1,0,1,2,718,739,126418.14,134420.75,1,0,Germany,Diamond,15006.99285,Middle,Medium,Medium,Medium,High,Churned
15628112,36,5,1,0,0,0,5,895,771,77846.90,99805.99,0,1,Germany,Platinum,6467.32182,Adult,High,Medium,Medium,Medium,Medium Risk
15753754,34,1,2,1,1,0,4,749,587,0.00,97932.68,0,1,Spain,Diamond,587.59608,Adult,Low,Zero,Medium,Low,Low Risk
15793726,79,0,2,0,1,0,5,333,681,0.00,170968.99,0,1,France,Diamond,512.90697,Senior,Medium,Zero,High,Low,Medium Risk
15694717,37,2,1,1,1,0,4,866,544,79731.91,57558.95,0,0,Germany,Diamond,2909.98785,Adult,Low,Medium,Medium,Low,Medium Risk
15665834,28,8,1,0,0,0,3,671,696,0.00,176713.47,0,0,Spain,Silver,4771.26369,Adult,Medium,Zero,High,Medium,Medium Risk
15765297,41,0,2,0,1,0,4,670,766,0.00,34283.23,0,0,Spain,Gold,102.84969,Adult,High,Zero,Low,Low,Medium Risk
15636684,34,10,2,1,1,0,4,768,727,0.00,198637.34,0,0,France,Gold,6555.03222,Adult,Medium,Zero,High,Medium,Low Risk
15592979,34,6,2,0,0,0,3,565,671,37266.67,156917.12,0,1,Germany,Silver,5903.92642,Adult,Medium,Low,High,Medium,Medium Risk
15750803,30,6,1,1,1,0,1,483,693,127992.25,50457.20,0,1,France,Silver,10019.05870,Adult,Medium,Medium,Medium,High,Medium Risk
15607178,38,3,1,1,1,0,2,926,850,54901.01,140075.55,0,0,Germany,Gold,3876.94700,Adult,High,Medium,Medium,Medium,Medium Risk
15713853,42,9,2,1,1,0,1,932,732,108748.08,65323.11,0,0,Germany,Diamond,12834.50130,Adult,Medium,Medium,Medium,High,Medium Risk
15673481,48,6,1,1,0,0,4,901,726,99906.19,64323.24,0,1,Spain,Diamond,8344.22134,Middle,Medium,Medium,Medium,Medium,High Risk
15686776,32,6,2,1,0,0,3,299,557,184686.41,14956.44,0,1,France,Gold,13242.13394,Adult,Low,High,Low,High,Medium Risk
15673693,26,0,1,0,1,0,2,899,682,110654.02,111879.21,0,1,France,Platinum,1442.17783,Adult,Medium,Medium,Medium,Low,Medium Risk
15700696,31,9,1,1,1,0,4,467,738,79019.80,18606.23,0,0,Spain,Platinum,8460.16690,Adult,Medium,Medium,Low,Medium,Medium Risk
15813163,36,9,1,1,0,0,1,717,531,99240.51,123137.01,0,1,Spain,Platinum,13618.16130,Adult,Low,Medium,Medium,High,Medium Risk
15653857,34,2,2,1,1,0,1,549,498,0.00,148528.24,0,0,France,Diamond,1336.75416,Adult,Low,Zero,Medium,Low,Low Risk
15777076,36,7,2,1,0,0,1,545,651,0.00,13898.31,0,0,France,Gold,333.55944,Adult,Medium,Zero,Low,Low,Medium Risk
15717398,39,7,1,0,0,1,2,716,549,0.00,81259.25,1,1,Spain,Gold,1950.22200,Adult,Low,Zero,Medium,Low,Churned
15799217,35,7,1,1,0,0,2,650,791,52436.20,161051.75,0,1,Germany,Silver,8060.13800,Adult,High,Medium,High,Medium,Medium Risk
15787071,41,9,2,0,1,0,4,693,650,0.00,191599.67,0,0,Spain,Platinum,5747.99010,Adult,Medium,Zero,High,Medium,Medium Risk
15619955,34,3,3,1,0,1,4,759,733,100337.96,48559.19,1,0,Germany,Platinum,4596.22868,Adult,Medium,Medium,Low,Medium,Churned
15796505,34,1,2,1,1,0,2,946,811,149297.19,186339.74,0,1,Germany,Gold,4103.98224,Adult,High,Medium,High,Medium,Medium Risk
15725166,30,8,2,1,0,0,5,402,707,0.00,33159.37,0,0,France,Gold,895.30299,Adult,Medium,Zero,Low,Low,Medium Risk
15800116,28,4,1,0,1,0,3,465,712,145605.44,93883.53,0,0,Germany,Platinum,8688.52495,Adult,Medium,Medium,Medium,Medium,Medium Risk
15758685,37,7,2,1,1,0,1,799,706,0.00,110899.30,0,1,Spain,Gold,2661.58320,Adult,Medium,Zero,Medium,Low,Low Risk
15694456,62,3,1,1,1,1,3,600,756,0.00,11199.04,1,0,France,Silver,134.38848,Senior,High,Zero,Low,Low,Churned
15767339,53,10,2,1,0,0,2,306,777,0.00,189992.97,0,1,France,Platinum,6269.76801,Middle,High,Zero,High,Medium,High Risk
15683562,35,6,1,0,1,0,3,635,646,84026.86,164255.69,0,0,France,Silver,9331.24969,Adult,Medium,Medium,High,Medium,Medium Risk
15782210,46,1,1,1,0,1,2,747,714,0.00,152167.79,1,0,France,Platinum,913.00674,Middle,Medium,Zero,High,Low,Churned
15668893,39,8,2,1,1,0,3,424,782,0.00,33949.67,0,0,France,Platinum,916.64109,Adult,High,Zero,Low,Low,Low Risk
15669169,29,10,2,1,1,0,2,913,775,0.00,68143.93,0,0,Spain,Diamond,2248.74969,Adult,High,Zero,Medium,Low,Low Risk
15643024,35,4,1,1,1,1,1,751,479,138718.92,47251.79,1,0,Germany,Gold,7644.72285,Adult,Low,Medium,Low,Medium,Churned
15699389,42,7,1,1,1,0,3,899,807,118274.71,25885.72,0,0,France,Diamond,10083.23408,Adult,High,Medium,Low,High,Medium Risk
15708608,22,8,2,0,1,0,3,219,799,174185.98,192633.85,0,1,France,Platinum,20877.85215,Adult,High,High,High,High,Low Risk
15626144,40,7,2,1,0,0,3,587,675,113208.86,34577.36,0,0,France,Silver,9886.56544,Adult,Medium,Medium,Low,Medium,Medium Risk
15573112,29,5,1,1,0,0,2,861,602,103907.28,161229.84,0,0,Spain,Silver,9136.57392,Adult,Medium,Medium,High,Medium,Medium Risk
15790678,32,8,1,1,0,0,1,278,475,119023.28,100816.29,0,1,France,Platinum,13434.13503,Adult,Low,Medium,Medium,High,Medium Risk
15727556,26,5,1,1,1,0,1,526,744,166297.89,181694.44,0,1,Spain,Platinum,13248.37332,Adult,Medium,High,High,High,Medium Risk
15697307,34,10,2,1,0,0,2,632,588,0.00,79078.91,0,0,Spain,Platinum,2609.60403,Adult,Low,Zero,Medium,Low,Medium Risk
15652266,42,9,1,0,1,0,3,301,703,63227.00,137316.32,0,0,Germany,Silver,10442.18960,Adult,Medium,Medium,Medium,High,Medium Risk
15607098,41,5,2,1,0,0,1,806,747,94521.17,194926.86,0,1,Spain,Diamond,9179.95368,Adult,Medium,Medium,High,Medium,Medium Risk
15655774,27,7,2,1,0,0,1,250,583,0.00,51285.49,0,0,France,Platinum,1230.85176,Adult,Low,Zero,Medium,Low,Medium Risk
15590241,34,9,1,0,0,1,2,563,750,112822.26,150401.53,1,1,Spain,Platinum,15794.27190,Adult,High,Medium,High,High,Churned
15785819,38,3,2,1,1,0,1,861,681,0.00,112491.96,0,0,France,Diamond,1349.90352,Adult,Medium,Zero,Medium,Low,Low Risk
15723654,25,2,1,1,0,0,4,790,773,135903.33,73656.38,0,0,France,Platinum,4740.00732,Adult,High,Medium,Medium,Medium,Medium Risk
15774510,31,4,1,1,1,0,3,669,714,125169.26,106636.89,0,1,France,Platinum,7858.01635,Adult,Medium,Medium,Medium,Medium,Medium Risk
15684173,44,7,3,1,0,1,2,336,687,0.00,155853.52,1,1,Spain,Silver,3740.48448,Adult,Medium,Zero,High,Medium,Churned
15650068,58,0,1,1,1,0,1,517,511,149117.31,162599.51,0,0,France,Gold,1978.97163,Middle,Low,Medium,High,Low,High Risk
15811490,33,5,2,1,1,0,4,499,627,0.00,103737.82,0,0,France,Platinum,1867.28076,Adult,Medium,Zero,Medium,Low,Low Risk
15803976,31,10,2,1,0,0,3,673,694,0.00,160990.27,0,1,France,Silver,5312.67891,Adult,Medium,Zero,High,Medium,Medium Risk
15682541,36,6,1,0,0,0,2,268,616,132311.71,15462.84,0,1,Spain,Silver,9586.53934,Adult,Medium,Medium,Low,Medium,Medium Risk
15695699,35,8,2,1,0,0,5,809,687,0.00,10334.05,0,0,France,Platinum,279.01935,Adult,Medium,Zero,Low,Low,Medium Risk
15624188,33,6,2,1,1,0,5,460,712,0.00,190686.16,0,1,France,Gold,4004.40936,Adult,Medium,Zero,High,Medium,Low Risk
15812191,33,4,1,0,0,0,4,221,553,118082.89,94440.45,0,0,France,Silver,7320.75125,Adult,Low,Medium,Medium,Medium,Medium Risk
15636673,31,1,1,1,1,0,2,730,667,119266.69,28257.63,0,0,France,Silver,2554.87958,Adult,Medium,Medium,Low,Low,Medium Risk
15594898,43,2,1,1,1,1,2,777,731,0.00,170034.95,1,0,France,Diamond,1530.31455,Adult,Medium,Zero,High,Low,Churned
15660211,35,7,2,1,0,0,4,837,629,156847.29,31824.29,0,0,Germany,Silver,13311.56616,Adult,Medium,High,Low,High,Medium Risk
15773972,50,4,1,1,0,1,1,958,614,137104.47,127166.49,1,0,France,Diamond,8762.72085,Middle,Medium,Medium,Medium,Medium,Churned
15746726,31,8,1,1,0,0,4,809,438,78398.69,44937.01,0,0,Germany,Platinum,8269.18137,Adult,Low,Medium,Low,Medium,Medium Risk
15712287,80,4,2,1,1,0,1,662,652,0.00,188603.07,0,1,France,Gold,2829.04605,Senior,Medium,Zero,High,Low,Medium Risk
15702919,30,6,1,1,0,0,2,484,729,63669.42,145111.37,0,0,Germany,Gold,7504.19817,Adult,Medium,Medium,Medium,Medium,Medium Risk
15674398,38,3,2,0,0,0,2,737,642,0.00,171463.83,0,0,France,Gold,2057.56596,Adult,Medium,Zero,High,Low,Medium Risk
15797960,59,0,1,1,0,0,1,486,806,135296.33,182822.50,0,1,Germany,Silver,1901.43080,Middle,High,Medium,High,Low,High Risk
15631868,36,2,1,1,1,0,3,252,744,153804.44,87213.33,0,0,Spain,Silver,5399.05317,Adult,Medium,High,Medium,Medium,Medium Risk
15581539,37,3,2,0,0,0,4,275,474,0.00,57175.32,0,0,Spain,Silver,686.10384,Adult,Low,Zero,Medium,Low,Medium Risk
15662736,49,2,1,1,0,1,1,245,559,147069.78,120540.83,1,0,France,Diamond,5496.96087,Middle,Low,Medium,Medium,Medium,Churned
15666252,42,9,2,1,1,0,4,361,706,0.00,28714.34,0,0,Spain,Platinum,861.43020,Adult,Medium,Zero,Low,Low,Medium Risk
15677512,22,3,1,1,0,0,4,483,628,0.00,85426.28,0,1,Spain,Diamond,1025.11536,Adult,Medium,Zero,Medium,Low,Medium Risk
15626114,24,4,1,1,0,0,2,352,429,95741.75,46170.75,0,0,France,Gold,5479.64875,Adult,Low,Medium,Low,Medium,Medium Risk
15810834,57,2,1,1,1,0,5,337,525,145965.33,64448.36,0,1,Spain,Platinum,4958.99514,Middle,Low,Medium,Medium,Medium,High Risk
15678910,30,8,1,1,1,0,1,597,680,141441.75,16278.97,0,1,France,Silver,13169.28969,Adult,Medium,Medium,Low,High,Medium Risk
15694408,40,1,1,1,0,1,1,381,749,139290.41,182855.42,1,0,France,Silver,3882.94072,Adult,Medium,Medium,High,Medium,Churned
15585215,31,4,2,0,0,0,3,668,763,0.00,50404.72,0,1,France,Platinum,756.07080,Adult,High,Zero,Medium,Low,Medium Risk
15682757,30,3,2,1,0,0,4,245,734,0.00,107640.25,0,0,France,Diamond,1291.68300,Adult,Medium,Zero,Medium,Low,Medium Risk
15736601,35,4,1,1,0,0,2,495,716,144428.87,134132.65,0,0,France,Platinum,9233.43325,Adult,Medium,Medium,Medium,Medium,Medium Risk
15601848,35,2,2,1,0,0,4,378,594,0.00,103480.69,0,0,France,Diamond,931.32621,Adult,Low,Zero,Medium,Low,Medium Risk
15736008,46,9,1,1,0,1,1,568,644,95441.27,108761.05,1,1,France,Silver,12806.95850,Middle,Medium,Medium,Medium,High,Churned
15669064,35,1,1,1,1,0,5,731,671,144848.74,179012.30,0,0,Germany,Platinum,3971.04860,Adult,Medium,Medium,High,Medium,Medium Risk
15624528,26,7,2,1,1,0,2,837,664,116244.14,95145.14,0,0,Germany,Gold,11583.01456,Adult,Medium,Medium,Medium,High,Medium Risk
15598493,50,7,2,0,1,0,1,829,656,0.00,72143.44,0,0,France,Gold,1731.44256,Middle,Medium,Zero,Medium,Low,High Risk
15601274,40,1,1,1,0,0,3,230,667,146502.07,19162.89,0,1,Spain,Diamond,3045.01874,Adult,Medium,Medium,Low,Medium,Medium Risk
15702669,44,2,2,0,1,0,4,919,663,117028.60,144680.18,0,0,Germany,Diamond,4812.97962,Adult,Medium,Medium,Medium,Medium,Medium Risk
15728669,30,8,1,1,0,1,4,641,584,112013.81,177772.03,1,1,Germany,Platinum,14881.08771,Adult,Low,Medium,High,High,Churned
15742668,37,6,1,1,0,0,2,457,626,108269.37,5597.94,0,1,Spain,Diamond,7696.41264,Adult,Medium,Medium,Low,Medium,Medium Risk
15697441,29,7,1,1,0,1,4,583,485,182123.79,116828.51,1,0,France,Gold,17373.78744,Adult,Low,High,Medium,High,Churned
15740476,32,3,2,0,1,0,2,849,659,150923.74,174652.51,0,1,Germany,Platinum,8132.77972,Adult,Medium,High,High,Medium,Medium Risk
15648064,33,2,2,1,0,0,3,720,649,0.00,2010.98,0,0,France,Diamond,18.09882,Adult,Medium,Zero,Low,Low,Medium Risk
15636624,39,5,1,1,0,1,3,317,805,165272.13,14109.85,1,1,Spain,Silver,10170.30510,Adult,High,High,Low,High,Churned
15807923,39,10,1,1,0,1,5,465,716,115301.31,43527.40,1,1,Germany,Diamond,14119.54830,Adult,Medium,Medium,Low,High,Churned
15745844,40,6,2,0,1,1,4,269,642,129502.49,86099.23,1,1,Germany,Gold,10873.25813,Adult,Medium,Medium,Medium,High,Churned
15786170,31,4,1,0,0,0,3,391,659,118342.26,161574.19,0,0,France,Silver,8340.72585,Adult,Medium,Medium,High,Medium,Medium Risk
15681081,47,5,2,1,1,0,4,373,545,0.00,38970.14,0,1,Spain,Platinum,701.46252,Middle,Low,Zero,Low,Low,High Risk
15684484,22,8,2,0,0,0,3,251,543,0.00,127587.22,0,0,France,Platinum,3444.85494,Adult,Low,Zero,Medium,Medium,Medium Risk
15785869,25,7,2,1,0,0,2,237,718,0.00,30380.12,0,1,France,Platinum,729.12288,Adult,Medium,Zero,Low,Low,Medium Risk
15763859,43,7,2,1,0,0,2,645,840,0.00,90908.95,0,1,France,Silver,2181.81480,Adult,High,Zero,Medium,Low,Medium Risk
15658935,34,9,2,1,0,0,3,624,630,106937.05,138275.01,0,1,Germany,Silver,14841.95530,Adult,Medium,Medium,Medium,High,High Risk
15747358,59,3,1,1,1,0,5,838,643,170331.37,32171.79,0,0,Germany,Platinum,7199.31628,Middle,Medium,High,Low,Medium,High Risk
15735203,32,1,1,1,1,0,4,224,654,114510.85,126143.23,0,1,Germany,Gold,3047.07638,Adult,Medium,Medium,Medium,Medium,Medium Risk
15576256,39,5,2,1,1,0,4,343,582,0.00,129892.93,0,0,France,Diamond,2338.07274,Adult,Low,Zero,Medium,Low,Low Risk
15659420,32,3,2,1,1,0,3,683,659,107594.11,102416.84,0,0,Spain,Diamond,5532.76648,Adult,Medium,Medium,Medium,Medium,Low Risk
15593365,39,2,1,1,1,0,5,929,762,81273.13,18719.67,0,0,Spain,Gold,2606.67093,Adult,High,Medium,Low,Low,Medium Risk
15777352,32,7,1,1,0,0,4,234,568,169399.60,61936.22,0,1,Spain,Platinum,15038.43728,Adult,Low,High,Medium,High,Medium Risk
15812007,25,6,2,1,1,0,3,723,670,0.00,78358.94,0,0,Spain,Diamond,1645.53774,Adult,Medium,Zero,Medium,Low,Low Risk
15625461,45,1,2,1,1,0,1,482,613,187841.99,147224.27,0,1,France,Platinum,4640.18542,Adult,Medium,High,Medium,Medium,Medium Risk
15739438,30,0,2,1,0,0,4,231,539,0.00,160979.66,0,0,France,Diamond,482.93898,Adult,Low,Zero,High,Low,Medium Risk
15611759,57,8,2,1,1,0,3,244,850,126776.30,132298.49,0,1,Spain,Gold,14981.92623,Middle,High,Medium,Medium,High,High Risk
15661629,34,9,1,1,0,1,3,973,522,126436.29,174248.52,1,0,Spain,Gold,17871.08460,Adult,Low,Medium,High,High,Churned
15633950,41,1,1,1,1,0,5,463,737,101960.74,123547.28,0,0,France,Silver,2780.49848,Adult,Medium,Medium,Medium,Low,Medium Risk
15592386,58,3,2,0,1,0,5,253,520,0.00,32790.02,0,0,France,Diamond,393.48024,Middle,Low,Zero,Low,Low,High Risk
15803716,28,3,2,0,1,0,3,241,706,0.00,181543.67,0,0,Spain,Silver,2178.52404,Adult,Medium,Zero,High,Low,Low Risk
15696674,45,2,1,0,1,1,5,537,643,150842.93,2319.96,1,1,Germany,Platinum,4546.16754,Adult,Medium,High,Low,Medium,Churned
15706365,50,9,1,1,1,0,5,332,648,102535.57,189543.19,0,1,France,Diamond,15939.85270,Middle,Medium,Medium,High,High,High Risk
15745088,29,9,2,1,0,0,5,390,443,99027.61,10940.40,0,1,Germany,Platinum,10230.97300,Adult,Low,Medium,Low,High,Medium Risk
15676715,68,9,2,1,1,0,4,763,640,0.00,199493.38,0,0,France,Platinum,5984.80140,Senior,Medium,Zero,High,Medium,Medium Risk
15613085,33,3,1,1,1,0,4,240,628,0.00,188193.25,0,1,Spain,Gold,2258.31900,Adult,Medium,Zero,High,Low,Medium Risk
15633537,42,9,2,1,0,0,1,978,540,87271.41,172572.64,0,1,Germany,Platinum,13904.32020,Adult,Low,Medium,High,High,Medium Risk
15594720,35,8,2,1,1,0,5,366,460,102742.91,189339.60,0,1,Germany,Diamond,14359.03110,Adult,Low,Medium,High,High,Medium Risk
15684042,34,2,2,0,1,0,3,356,636,40105.51,53512.16,0,0,Germany,Diamond,1684.77474,Adult,Medium,Low,Medium,Low,Medium Risk
15583303,29,2,1,1,0,0,1,907,593,152265.43,34004.44,0,1,France,Silver,4874.00286,Adult,Low,High,Low,Medium,Medium Risk
15611579,42,4,1,1,1,0,3,687,801,141947.67,10598.29,0,0,Spain,Silver,7256.35785,Adult,High,Medium,Low,Medium,Medium Risk
15774696,75,1,2,0,1,0,2,703,640,106307.91,113428.77,0,1,Germany,Platinum,2806.73082,Senior,Medium,Medium,Medium,Low,Medium Risk
15694506,31,0,2,1,1,0,2,388,611,107884.81,183487.98,0,0,Germany,Diamond,1629.31204,Adult,Medium,Medium,High,Low,Medium Risk
15688074,31,1,1,1,1,0,2,579,802,125013.72,187658.09,0,0,Germany,Diamond,3626.22294,Adult,High,Medium,High,Medium,Medium Risk
15759537,35,7,2,1,1,0,2,793,717,58469.37,172459.39,0,0,Germany,Gold,8816.57496,Adult,Medium,Medium,High,Medium,Medium Risk
15758449,39,8,1,0,1,0,3,828,769,0.00,21016.00,0,1,France,Gold,567.43200,Adult,High,Zero,Low,Low,Medium Risk
15583456,45,10,3,1,1,1,2,291,745,117231.63,122381.02,1,0,Germany,Gold,16934.05296,Adult,Medium,Medium,Medium,High,Churned
15667871,35,4,1,1,0,0,4,951,572,152390.26,128123.66,0,0,Spain,Gold,9541.36790,Adult,Low,High,Medium,Medium,Medium Risk
